category,item_name,price,desc,dietary_slugs,rating_value,rating_total_rating_text,tag_slugs,service_slugs,id,min_price,max_price,default_price,display_price,variant_id,parent_menu_id,image_url,image_thumb_url,always_show_on_checkout,is_bogo_active,order,auto_add,auto_add_quantity,show_image,visible,state,free_dish_quantity,type,added_bottom_text_field,not_added_bottom_text_field,disabled_text,secondary_tag_slugs,entity_type,primary_tag_slug,food_legends,search_alias,metadata,added_bottom_text,not_added_bottom_text,not_added_bottom_text_color,remove_popup_text,auto_add_toast_message,auto_already_added_toast_message,remove_popup_title,vendor_id,tag_ids,tag_image,hide_in_meals_menu,rating,serving_info,modifier_group_ids,enable_customisation_on_cart,customisation_tracking_metadata
Non-Veg Tandoor,Chicken Tandoori,0.0,4 Pieces of chicken are rubbed with our freshly made andra-style tandoori masala. It is not very spicy.,non-veg,4.55999994,162 votes,non-veg,delivery-enabled,ctl_210569414,350.0,645.0,350.0,350.0,,ctg_15993680,https://b.zmtcdn.com/data/dish_photos/4c4/b6917ceee74b9f0066abae329c2974c4.jpg,https://b.zmtcdn.com/data/dish_photos/4c4/b6917ceee74b9f0066abae329c2974c4.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,6,0,0,True,False,available,0,dish,,,,services,catalogue,,,Non-Veg Tandoor,"{""v"":0,""s_ctg"":24402640,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""chicken-tandoori""}",,,,,,,,G134,2,https://b.zmtcdn.com/data/o2_assets/5d4de18a3d402878965275e9f24656951635253564.png,1,,,,False,"{""exp_no"":1,""default_v_price"":350,""lowest_v_price"":350,""highest_v_price"":645,""total_mgs"":1,""total_v_count"":2,""properties"":1}"
Non-Veg Tandoor,Chicken Tikka,360.0,,non-veg,4.57999992,26 votes,non-veg,delivery-enabled,ctl_210569401,360.0,360.0,360.0,360.0,v_254880929,ctg_15993680,https://b.zmtcdn.com/data/dish_photos/74d/1d550a420d4a70a533bfdf0f89f9f74d.jpg,https://b.zmtcdn.com/data/dish_photos/74d/1d550a420d4a70a533bfdf0f89f9f74d.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,1,0,0,True,False,available,0,dish,,,,services,catalogue,,,Non-Veg Tandoor,"{""v"":254880929,""s_ctg"":24402640,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""chicken-tikka""}",,,,,,,,137,2,https://b.zmtcdn.com/data/o2_assets/5d4de18a3d402878965275e9f24656951635253564.png,1,,,,,
Non-Veg Tandoor,Kalmi Kabab (4 Pieces),365.0,4 Leg pieces are cooked with our freshly made andra spice mix in tandoori style. It is a dry dish and is moderately spicy.,non-veg,4.48999977,74 votes,non-veg,delivery-enabled,ctl_210569402,365.0,365.0,365.0,365.0,v_254880930,ctg_15993680,https://b.zmtcdn.com/data/dish_photos/7ed/7ba227822576201b31a89e22239ac7ed.jpg,https://b.zmtcdn.com/data/dish_photos/7ed/7ba227822576201b31a89e22239ac7ed.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,2,0,0,True,False,available,0,dish,,,,services,catalogue,,,Non-Veg Tandoor,"{""v"":254880930,""s_ctg"":24402640,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""kalmi-kabab-4-pieces-""}",,,,,,,,138,2,https://b.zmtcdn.com/data/o2_assets/5d4de18a3d402878965275e9f24656951635253564.png,1,,,,,
Non-Veg Tandoor,Non Veg Tandoori Today Spl,410.0,,non-veg,3.67000008,9 votes,non-veg,delivery-enabled,ctl_531533765,410.0,410.0,410.0,410.0,v_722701963,ctg_15993680,,,0,False,5,0,0,False,False,available,0,dish,,,,services,catalogue,,,Non-Veg Tandoor,"{""v"":722701963,""s_ctg"":24402640,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""non-veg-tandoori-today-spl""}",,,,,,,,342,2,https://b.zmtcdn.com/data/o2_assets/5d4de18a3d402878965275e9f24656951635253564.png,1,,,,,
Non-Veg Tandoor,Tandoori Chicken Platter,715.0,,non-veg,4.19999981,10 votes,non-veg,delivery-enabled,ctl_289915296,715.0,715.0,715.0,715.0,v_364631489,ctg_15993680,https://b.zmtcdn.com/data/dish_photos/dc1/5d1c8747906ca6d9b40e7b3a0fe33dc1.jpg,https://b.zmtcdn.com/data/dish_photos/dc1/5d1c8747906ca6d9b40e7b3a0fe33dc1.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,4,0,0,True,False,available,0,dish,,,,services,catalogue,,,Non-Veg Tandoor,"{""v"":364631489,""s_ctg"":24402640,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""tandoori-chicken-platter""}",,,,,,,,259,2,https://b.zmtcdn.com/data/o2_assets/5d4de18a3d402878965275e9f24656951635253564.png,1,,,,,
Rice,Curd Rice,150.0,,veg,4.4000001,94 votes,veg,delivery-enabled,ctl_206539150,150.0,150.0,150.0,150.0,v_249071750,ctg_15575034,https://b.zmtcdn.com/data/dish_photos/5ca/ba85d8aed0e50eed9369d75c4ca8b5ca.jpg,https://b.zmtcdn.com/data/dish_photos/5ca/ba85d8aed0e50eed9369d75c4ca8b5ca.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,6,0,0,True,False,available,0,dish,,,,home-style-meal,catalogue,,,Rice,"{""v"":249071750,""s_ctg"":23860817,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""curd-rice""}",,,,,,,,76,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Rice,Ghee Rice,225.0,Basmati rice is cooked with lots of fried cashews and green chilies. this goes well with all curry and dals,veg,4.36999989,43 votes,veg,delivery-enabled,ctl_206539148,225.0,1098.32,225.0,225.0,v_249071748,ctg_15575034,https://b.zmtcdn.com/data/dish_photos/ac2/97f08f12fff934bdd14a5d0747fdeac2.jpg,https://b.zmtcdn.com/data/dish_photos/ac2/97f08f12fff934bdd14a5d0747fdeac2.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,4,0,0,True,False,available,0,dish,,,,services,catalogue,,,Rice,"{""v"":249071748,""s_ctg"":23860817,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""ghee-rice""}",,,,,,,,74,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,mg_117453780,False,"{""exp_no"":1,""default_v_price"":225,""lowest_v_price"":225,""highest_v_price"":225,""total_mgs"":2,""total_v_count"":1,""properties"":-1}"
Rice,Jeera Rice,230.0,,veg,4.40999985,22 votes,veg,delivery-enabled,ctl_206539149,230.0,230.0,230.0,230.0,v_249071749,ctg_15575034,https://b.zmtcdn.com/data/dish_photos/a83/991a6aabc51886271aa998dff8f53a83.jpg,https://b.zmtcdn.com/data/dish_photos/a83/991a6aabc51886271aa998dff8f53a83.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,5,0,0,True,False,available,0,dish,,,,services,catalogue,,,Rice,"{""v"":249071749,""s_ctg"":23860817,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""jeera-rice""}",,,,,,,,75,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Rice,Veg Fried Rice,270.0,"This is a moderately spicy dish and serves two. fresh vegetables are cooked with basic sauces, green chilies, and basmati rice.",veg,4.23999977,38 votes,veg,delivery-enabled,ctl_206539147,270.0,270.0,270.0,270.0,v_249071747,ctg_15575034,https://b.zmtcdn.com/data/dish_photos/55a/85e1ebe7e11676e0a6bafb96b95af55a.jpg,https://b.zmtcdn.com/data/dish_photos/55a/85e1ebe7e11676e0a6bafb96b95af55a.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,3,0,0,True,False,available,0,dish,,,,services,catalogue,,,Rice,"{""v"":249071747,""s_ctg"":23860817,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""veg-fried-rice""}",,,,,,,,73,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Rice,Egg Fried Rice,290.0,Fresh scrambled eggs are cooked with basmati rice and green chilies. this is moderately spicy and serves two.,non-veg,4.34000015,38 votes,non-veg,delivery-enabled,ctl_206539146,290.0,290.0,290.0,290.0,v_249071746,ctg_15575034,https://b.zmtcdn.com/data/dish_photos/644/50bcf7de3107468487e7767232827644.jpg,https://b.zmtcdn.com/data/dish_photos/644/50bcf7de3107468487e7767232827644.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,2,0,0,True,False,available,0,dish,,,,services,catalogue,,,Rice,"{""v"":249071746,""s_ctg"":23860817,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""egg-fried-rice""}",,,,,,,,72,2,https://b.zmtcdn.com/data/o2_assets/5d4de18a3d402878965275e9f24656951635253564.png,1,,,,,
Rice,Chicken Fried Rice,320.0,"Boneless pieces of chicken are served with a scrambled egg, green chilies, basic sauces, and basmati rice.",non-veg,4.51999998,60 votes,non-veg,delivery-enabled,ctl_206539145,320.0,1193.32,320.0,320.0,v_249071745,ctg_15575034,https://b.zmtcdn.com/data/dish_photos/b3a/08e9362058d109e5040b2c81b1838b3a.jpg,https://b.zmtcdn.com/data/dish_photos/b3a/08e9362058d109e5040b2c81b1838b3a.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,1,0,0,True,False,available,0,dish,,,,services,catalogue,,,Rice,"{""v"":249071745,""s_ctg"":23860817,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""chicken-fried-rice""}",,,,,,,,71,2,https://b.zmtcdn.com/data/o2_assets/5d4de18a3d402878965275e9f24656951635253564.png,1,,,mg_117453780,False,"{""exp_no"":1,""default_v_price"":320,""lowest_v_price"":320,""highest_v_price"":320,""total_mgs"":2,""total_v_count"":1,""properties"":-1}"
Rice,Meghana Spl Fried Rice,380.0,,non-veg,,,non-veg,delivery-enabled,ctl_540707877,380.0,380.0,380.0,380.0,v_735536912,ctg_15575034,,,0,False,8,0,0,False,False,available,0,dish,,,,services,catalogue,,,Rice,"{""v"":735536912,""s_ctg"":23860817,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""meghana-spl-fried-rice""}",,,,,,,,365,2,https://b.zmtcdn.com/data/o2_assets/5d4de18a3d402878965275e9f24656951635253564.png,1,,,,,
Sea Food Starter,Chilly Fish,380.0,7-8 Pieces of talapia are cooked perfectly with lots of green chilies and our in-house andra spice mix. It is spicy and pan-fried.,non-veg,4.42000008,15 votes,non-veg,delivery-enabled,ctl_206539103,380.0,380.0,380.0,380.0,v_249071703,ctg_15575026,https://b.zmtcdn.com/data/dish_photos/750/acb40dd1fff4f1ee9cc34e7f93906750.jpg,https://b.zmtcdn.com/data/dish_photos/750/acb40dd1fff4f1ee9cc34e7f93906750.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,3,0,0,True,False,available,0,dish,,,,spicy,catalogue,,,Sea Food Starter,"{""v"":249071703,""s_ctg"":23860809,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""chilly-fish""}",,,,,,,,27,"2,4",https://b.zmtcdn.com/data/o2_assets/5d4de18a3d402878965275e9f24656951635253564.png,1,,,,,
Sea Food Starter,Apollo Fish,385.0,7-8 Pieces of tilapia fish are cooked in a spicy red chilly paste and our in-house andra spice mix. It is pan fried and moderately spicy,non-veg,4.23000002,36 votes,non-veg,delivery-enabled,ctl_206539104,385.0,385.0,385.0,385.0,v_249071704,ctg_15575026,https://b.zmtcdn.com/data/dish_photos/366/2537a0c3abd71f833389ad23af8e4366.jpg,https://b.zmtcdn.com/data/dish_photos/366/2537a0c3abd71f833389ad23af8e4366.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,4,0,0,True,False,available,0,dish,,,,services,catalogue,,,Sea Food Starter,"{""v"":249071704,""s_ctg"":23860809,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""apollo-fish""}",,,,,,,,28,2,https://b.zmtcdn.com/data/o2_assets/5d4de18a3d402878965275e9f24656951635253564.png,1,,,,,
Sea Food Starter,Chilli Prawns,435.0,15-16 Pieces of fresh prawns are coated with our in-house andra-style spice mix and fried with lots of green chilies. It is pretty spicy.,non-veg,4.32999992,53 votes,non-veg,delivery-enabled,ctl_206539107,435.0,435.0,435.0,435.0,v_249071707,ctg_15575026,https://b.zmtcdn.com/data/dish_photos/879/2cc839ebce9813fd3bb4a0b89d626879.jpg,https://b.zmtcdn.com/data/dish_photos/879/2cc839ebce9813fd3bb4a0b89d626879.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,6,0,0,True,False,available,0,dish,,,,spicy,catalogue,,,Sea Food Starter,"{""v"":249071707,""s_ctg"":23860809,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""chilli-prawns""}",,,,,,,,31,"2,4",https://b.zmtcdn.com/data/o2_assets/5d4de18a3d402878965275e9f24656951635253564.png,1,,,,,
Sea Food Starter,Prawns Fry,435.0,Fresh prawns 15-16 are cooked with our andra spice mix for extra flavor. it is pan-fried and moderately spicy.,non-veg,4.3499999,48 votes,non-veg,delivery-enabled,ctl_206539108,435.0,435.0,435.0,435.0,v_249071708,ctg_15575026,https://b.zmtcdn.com/data/dish_photos/ef9/f5961cdc0a774b4f2875f1c76ff88ef9.jpg,https://b.zmtcdn.com/data/dish_photos/ef9/f5961cdc0a774b4f2875f1c76ff88ef9.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,7,0,0,True,False,available,0,dish,,,,spicy,catalogue,,,Sea Food Starter,"{""v"":249071708,""s_ctg"":23860809,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""prawns-fry""}",,,,,,,,32,"2,4",https://b.zmtcdn.com/data/o2_assets/5d4de18a3d402878965275e9f24656951635253564.png,1,,,,,
Veg Biriyani,Veg Biryani Rice,260.0,,veg,4.38999987,161 votes,veg,delivery-enabled,ctl_206539129,260.0,1545.0,260.0,260.0,v_249071729,ctg_15575029,https://b.zmtcdn.com/data/dish_photos/7a8/6f704e1ce89695884a44befd2608b7a8.jpg,https://b.zmtcdn.com/data/dish_photos/7a8/6f704e1ce89695884a44befd2608b7a8.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,4,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Biriyani,"{""v"":249071729,""s_ctg"":23860812,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""veg-biryani-rice""}",,,,,,,,53,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,mg_104157248,False,"{""exp_no"":1,""default_v_price"":260,""lowest_v_price"":260,""highest_v_price"":260,""total_mgs"":3,""total_v_count"":1,""properties"":-1}"
Veg Biriyani,Aloo Dum Biryani,315.0,Chunks of potatoes marinated and cooked in our freshly made spice blend are topped on this biryani. it is moderately spicy and will serve two people.,veg,4.46000004,233 votes,veg,delivery-enabled,ctl_206539127,315.0,1600.0,315.0,315.0,v_249071727,ctg_15575029,https://b.zmtcdn.com/data/dish_photos/538/ba126a2b14f50dddf388d2ce8cf56538.jpg,https://b.zmtcdn.com/data/dish_photos/538/ba126a2b14f50dddf388d2ce8cf56538.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,2,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Biriyani,"{""v"":249071727,""s_ctg"":23860812,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""aloo-dum-biryani""}",,,,,,,,51,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,mg_96013888,False,"{""exp_no"":1,""default_v_price"":315,""lowest_v_price"":315,""highest_v_price"":315,""total_mgs"":3,""total_v_count"":1,""properties"":-1}"
Veg Biriyani,Spl Veg Biryani,330.0,,veg,4.42999983,334 votes,veg,delivery-enabled,ctl_206539153,330.0,1615.0,330.0,330.0,v_249071753,ctg_15575029,https://b.zmtcdn.com/data/dish_photos/06a/c699ee0e85745af85fa207b2b304c06a.jpg,https://b.zmtcdn.com/data/dish_photos/06a/c699ee0e85745af85fa207b2b304c06a.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,5,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Biriyani,"{""v"":249071753,""s_ctg"":23860812,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""spl-veg-biryani""}",,,,,,,,89,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,mg_96013888,False,"{""exp_no"":1,""default_v_price"":330,""lowest_v_price"":330,""highest_v_price"":330,""total_mgs"":3,""total_v_count"":1,""properties"":-1}"
Veg Biriyani,Veg Manchurian Biryani,360.0,,veg,4.38999987,128 votes,veg,delivery-enabled,ctl_415005577,360.0,360.0,360.0,360.0,v_511674879,ctg_15575029,https://b.zmtcdn.com/data/dish_photos/ab6/e3ca9cff73cef4a36d32837d78858ab6.jpg,https://b.zmtcdn.com/data/dish_photos/ab6/e3ca9cff73cef4a36d32837d78858ab6.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,1,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Biriyani,"{""v"":511674879,""s_ctg"":23860812,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""veg-manchurian-biryani""}",,,,,,,,339,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Biriyani,Paneer Biryani,365.0,Fresh pieces of paneer are marinated in a specially prepared spice blend for maximum flavor. it serves two and is slightly spicy.,veg,4.51000023,1071 votes,veg,delivery-enabled,ctl_206539128,365.0,1650.0,365.0,365.0,v_249071728,ctg_15575029,https://b.zmtcdn.com/data/dish_photos/e3e/3cbd6cf28731f5dadde865a4db130e3e.jpg,https://b.zmtcdn.com/data/dish_photos/e3e/3cbd6cf28731f5dadde865a4db130e3e.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,3,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Biriyani,"{""v"":249071728,""s_ctg"":23860812,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""paneer-biryani""}",,,,,,,,52,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,mg_96013888,False,"{""exp_no"":1,""default_v_price"":365,""lowest_v_price"":365,""highest_v_price"":365,""total_mgs"":3,""total_v_count"":1,""properties"":-1}"
Veg Biriyani,Mushroom Biryani,365.0,The mushrooms are coated in our andra spice mix that we make fresh every day. it is slightly spicy and will serve two people.,veg,4.42999983,306 votes,veg,delivery-enabled,ctl_206539154,365.0,1650.0,365.0,365.0,v_249071754,ctg_15575029,https://b.zmtcdn.com/data/dish_photos/9af/35354352e5132942f9edc841876639af.jpg,https://b.zmtcdn.com/data/dish_photos/9af/35354352e5132942f9edc841876639af.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,6,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Biriyani,"{""v"":249071754,""s_ctg"":23860812,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""mushroom-biryani""}",,,,,,,,90,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,mg_96013888,False,"{""exp_no"":1,""default_v_price"":365,""lowest_v_price"":365,""highest_v_price"":365,""total_mgs"":3,""total_v_count"":1,""properties"":-1}"
Veg Curries,Dal Fry,190.0,Dal is cooked and topped with our andra spice mix for extra taste. this is spicy and goes well with both rice and roti.,veg,4.42999983,56 votes,veg,delivery-enabled,ctl_206539143,190.0,190.0,190.0,190.0,v_249071743,ctg_15575032,https://b.zmtcdn.com/data/dish_photos/c57/1a9f0b875845bf2aa197f08f50665c57.jpg,https://b.zmtcdn.com/data/dish_photos/c57/1a9f0b875845bf2aa197f08f50665c57.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,11,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":249071743,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""dal-fry""}",,,,,,,,68,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Curries,Tomato Curry,230.0,,veg,4.48000002,5 votes,veg,delivery-enabled,ctl_206539142,230.0,230.0,230.0,230.0,v_249071742,ctg_15575032,https://b.zmtcdn.com/data/dish_photos/286/b1d35a62b95add9bb7bfe5abcf0a0286.jpg,https://b.zmtcdn.com/data/dish_photos/286/b1d35a62b95add9bb7bfe5abcf0a0286.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,10,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":249071742,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""tomato-curry""}",,,,,,,,67,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Curries,Veg Kadai,285.0,Fresh vegetables are cooked in a spicy andra-style curry and is finished in a kadhai for a smoky flavor. this is a spicy dish and serves two.,veg,4.26000023,29 votes,veg,delivery-enabled,ctl_206539136,285.0,285.0,285.0,285.0,v_249071736,ctg_15575032,https://b.zmtcdn.com/data/dish_photos/833/cfdd775380e7722287ff88afca718833.jpg,https://b.zmtcdn.com/data/dish_photos/833/cfdd775380e7722287ff88afca718833.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,4,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":249071736,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""veg-kadai""}",,,,,,,,61,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Curries,Green Peas Curry,285.0,,veg,4.86999989,8 votes,veg,delivery-enabled,ctl_206539138,285.0,285.0,285.0,285.0,v_249071738,ctg_15575032,https://b.zmtcdn.com/data/dish_photos/86d/d455d315f25124f6a25d4df6a6c8d86d.jpg,https://b.zmtcdn.com/data/dish_photos/86d/d455d315f25124f6a25d4df6a6c8d86d.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,6,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":249071738,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""green-peas-curry""}",,,,,,,,63,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Curries,Aloo Matar Curry,285.0,,veg,,,veg,delivery-enabled,ctl_206539139,285.0,285.0,285.0,285.0,v_249071739,ctg_15575032,,,0,False,7,0,0,False,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":249071739,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""aloo-matar-curry""}",,,,,,,,64,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Curries,Mix Vegetable Curry,300.0,,veg,,,veg,delivery-enabled,ctl_531533753,300.0,300.0,300.0,300.0,v_722701951,ctg_15575032,,,0,False,1,0,0,False,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":722701951,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""mix-vegetable-curry""}",,,,,,,,126,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Curries,Veg Hyderabadi curry,300.0,,veg,,,veg,delivery-enabled,ctl_499202769,300.0,300.0,300.0,300.0,v_626238426,ctg_15575032,,,0,False,2,0,0,False,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":626238426,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""veg-hyderabadi-curry""}",,,,,,,,152,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Curries,Palak Paneer Curry,340.0,,veg,4.23000002,15 votes,veg,delivery-enabled,ctl_206539137,340.0,340.0,340.0,340.0,v_249071737,ctg_15575032,https://b.zmtcdn.com/data/dish_photos/b31/5c42c1390a4f1ba7362328f51dc60b31.jpg,https://b.zmtcdn.com/data/dish_photos/b31/5c42c1390a4f1ba7362328f51dc60b31.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,5,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":249071737,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""palak-paneer-curry""}",,,,,,,,62,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Curries,Paneer Butter Masala,355.0,Fresh pieces of paneer are coated in our in-house andra spice masala and cooked in spicy gravy. this curry is moderately spicy.,veg,4.5,84 votes,veg,delivery-enabled,ctl_206539140,355.0,355.0,355.0,355.0,v_249071740,ctg_15575032,https://b.zmtcdn.com/data/dish_photos/9ca/c6a1e8d9e70db2764fc378e9428f39ca.jpg,https://b.zmtcdn.com/data/dish_photos/9ca/c6a1e8d9e70db2764fc378e9428f39ca.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,8,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":249071740,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""paneer-butter-masala""}",,,,,,,,65,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
Veg Curries,Mushroom Masala,355.0,,veg,4.3499999,23 votes,veg,delivery-enabled,ctl_206539141,355.0,355.0,355.0,355.0,v_249071741,ctg_15575032,https://b.zmtcdn.com/data/dish_photos/c70/3546063a02a32c8ceb78287b3d1a3c70.jpg,https://b.zmtcdn.com/data/dish_photos/c70/3546063a02a32c8ceb78287b3d1a3c70.jpg?fit=around%7C200%3A200&crop=200%3A200%3B%2A%2C%2A,0,False,9,0,0,True,False,available,0,dish,,,,services,catalogue,,,Veg Curries,"{""v"":249071741,""s_ctg"":23860815,""cmb_sel"":0,""cmb"":0,""ff"":false,""ctl_n"":""mushroom-masala""}",,,,,,,,66,1,https://b.zmtcdn.com/data/o2_assets/958e4cb4a8b255659daae2c430f976ea1608028693.png,1,,,,,
